Internal Reference,Product Name,On Hand,Sales Price,Odoo Category,UoM Ratio,Minimum Purchase Qty,Company
ONT042542,SCDS - Kuz (Dispo) (9000Puff)(19mL) - Rainbow Drop 50mg,20,1.95,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT042543,SCDS - Kuz (Dispo) (9000Puff)(19mL) - Strawberry Banana 50mg,10,1.95,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT042538,SCDS - Kuz (Dispo) (9000Puff)(19mL) DABABY Exclusive - Cola Icy 50mg,10,1.95,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT042539,SCDS - Kuz (Dispo) (9000Puff)(19mL) DABABY Exclusive - Double Apple 50mg,5,1.95,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT042565,SCDS - Kuz (Dispo) (9000Puff)(19mL) DABABY Exclusive - Mimosa 50mg,10,1.95,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT042541,SCDS - Kuz (Dispo) (9000Puff)(19mL) DABABY Exclusive - MY OH MY 50mg,20,1.95,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT039171,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Diamond Ice 35mg,5,1.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT039172,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Diamond Ice 50mg,10,1.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT039173,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Electric Apple Candy 35mg,20,1.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039174,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Electric Apple Candy 50mg,20,1.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039175,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Green Aloe Apple 35mg,10,1.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT039176,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Green Aloe Apple 50mg,10,1.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT039177,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Guava Obession 35mg,5,1.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT039178,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Guava Obession 50mg,20,1.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039179,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Lime in the Coconut 35mg,20,1.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039180,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Lime in the Coconut 50mg,20,1.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039181,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Melon Breezy 35mg,5,1.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT039182,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Melon Breezy 50mg,20,1.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039183,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Minty Vice 35mg,10,1.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT039184,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Minty Vice 50mg,20,1.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039185,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Passion Citrus 35mg,10,1.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT039186,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Passion Citrus 50mg,20,1.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039187,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Peach Cabana 35mg,20,1.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039188,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Peach Cabana 50mg,20,1.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039189,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Strawberry Bliss 35mg,20,1.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039190,SCHW - Blank Bar (LIQ Salt)(30mL) 15000 Puff Juice - Strawberry Bliss 50mg,50,1.5,All / Saleable / E-Juice,100,0.5,Doublelift
ONT000103,SCHW - Naked (LIQ FB)(60mL) - All Melon 12mg,35,4,All / Saleable / E-Juice,49,0.7142857142857143,Doublelift
ONT000149,SCHW - Naked (LIQ FB)(60mL) - Banana 03mg,15,4,All / Saleable / E-Juice,49,0.3061224489795918,Doublelift
ONT000150,SCHW - Naked (LIQ FB)(60mL) - Banana 06mg,10,4,All / Saleable / E-Juice,49,0.2040816326530612,Doublelift
ONT000151,SCHW - Naked (LIQ FB)(60mL) - Banana 12mg,5,4,All / Saleable / E-Juice,49,0.1020408163265306,Doublelift
ONT000172,SCHW - Naked (LIQ FB)(60mL) - Hawaiian POG Ice 00mg,5,4,All / Saleable / E-Juice,49,0.1020408163265306,Doublelift
ONT000173,SCHW - Naked (LIQ FB)(60mL) - Hawaiian POG Ice 03mg,15,4,All / Saleable / E-Juice,49,0.3061224489795918,Doublelift
ONT000174,SCHW - Naked (LIQ FB)(60mL) - Hawaiian POG Ice 06mg,20,4,All / Saleable / E-Juice,49,0.4081632653061224,Doublelift
ONT000175,SCHW - Naked (LIQ FB)(60mL) - Hawaiian POG Ice 12mg,10,4,All / Saleable / E-Juice,49,0.2040816326530612,Doublelift
ONT000189,SCHW - Naked (LIQ FB)(60mL) - Lava Flow Ice 03mg,20,4,All / Saleable / E-Juice,49,0.4081632653061224,Doublelift
ONT000190,SCHW - Naked (LIQ FB)(60mL) - Lava Flow Ice 06mg,15,4,All / Saleable / E-Juice,49,0.3061224489795918,Doublelift
ONT000191,SCHW - Naked (LIQ FB)(60mL) - Lava Flow Ice 12mg,5,4,All / Saleable / E-Juice,49,0.1020408163265306,Doublelift
ONT000107,SCHW - Naked (LIQ FB)(60mL) - Mango 12mg,45,4,All / Saleable / E-Juice,49,0.9183673469387756,Doublelift
ONT000122,SCHW - Naked (LIQ FB)(60mL) - Maui Sun 06mg,49,4,All / Saleable / E-Juice,49,1,Doublelift
ONT000123,SCHW - Naked (LIQ FB)(60mL) - Maui Sun 12mg,10,4,All / Saleable / E-Juice,49,0.2040816326530612,Doublelift
ONT000147,SCHW - Naked (LIQ FB)(60mL) - Pineapple Berry 12mg,10,4,All / Saleable / E-Juice,49,0.2040816326530612,Doublelift
ONT000154,SCHW - Naked (LIQ FB)(60mL) - Strawberry Cream 06mg,49,4,All / Saleable / E-Juice,49,1,Doublelift
ONT000155,SCHW - Naked (LIQ FB)(60mL) - Strawberry Cream 12mg,20,4,All / Saleable / E-Juice,49,0.4081632653061224,Doublelift
ONT000138,SCHW - Naked (LIQ FB)(60mL) * - Strawberry (Triple Strawberry Fusion) 06mg,10,4,All / Saleable / E-Juice,49,0.2040816326530612,Doublelift
ONT000139,SCHW - Naked (LIQ FB)(60mL) * - Strawberry (Triple Strawberry Fusion) 12mg,15,4,All / Saleable / E-Juice,49,0.3061224489795918,Doublelift
ONT044639,SCHW - Naked (LIQ Salt)(30mL) Colombia Edt. - Coconut Limeade Ice 35mg,5,4,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT044647,SCHW - Naked (LIQ Salt)(30mL) Colombia Edt. - Pom Berry Punch Ice 35mg,5,4,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT026006,SCHW - Naked (LIQ Salt)(30mL) Max TFN - Max Pineapple Ice 50mg,20,2.95,All / Saleable / E-Juice,64,0.3125,Doublelift
ONT028567,SCHW - Naked 100 Max (Dispo) (4500Puff)(10mL) - Ice Apple 50mg,150,0.95,All / Saleable / Disposable E-Cig,300,0.5,Doublelift
ONT028569,SCHW - Naked 100 Max (Dispo) (4500Puff)(10mL) - Ice Blueberry Lemon 50mg,150,0.95,All / Saleable / Disposable E-Cig,300,0.5,Doublelift
ONT028568,SCHW - Naked 100 Max (Dispo) (4500Puff)(10mL) - Ice Brain Freeze 50mg,50,0.95,All / Saleable / Disposable E-Cig,300,0.1666666666666666,Doublelift
ONT028570,SCHW - Naked 100 Max (Dispo) (4500Puff)(10mL) - Ice Cherry Lemon 50mg,300,0.95,All / Saleable / Disposable E-Cig,300,1,Doublelift
ONT028571,SCHW - Naked 100 Max (Dispo) (4500Puff)(10mL) - Ice Guava Berries 50mg,150,0.95,All / Saleable / Disposable E-Cig,300,0.5,Doublelift
ONT028572,SCHW - Naked 100 Max (Dispo) (4500Puff)(10mL) - Ice Peach Mango 50mg,50,0.95,All / Saleable / Disposable E-Cig,300,0.1666666666666666,Doublelift
ONT028573,SCHW - Naked 100 Max (Dispo) (4500Puff)(10mL) - Ice Watermelon 50mg,50,0.95,All / Saleable / Disposable E-Cig,300,0.1666666666666666,Doublelift
ONT041823,SGEX - Sugarbar Dual Turbo (Dispo) (18000Puff)(18mL) - Dragon Melon 50mg,45,4.95,All / Saleable / Disposable E-Cig,200,0.225,Doublelift
ONT041824,SGEX - Sugarbar Dual Turbo (Dispo) (18000Puff)(18mL) - Georgia Peach Freeze 50mg,20,4.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT041825,SGEX - Sugarbar Dual Turbo (Dispo) (18000Puff)(18mL) - Grape Ropes 50mg,45,4.95,All / Saleable / Disposable E-Cig,200,0.225,Doublelift
ONT041829,SGEX - Sugarbar Dual Turbo (Dispo) (18000Puff)(18mL) - Watermelon Patch Freeze 50mg,20,4.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT041830,SGEX - Sugarbar Dual Turbo (Dispo) (18000Puff)(18mL) - White Gummy 50mg,15,4.95,All / Saleable / Disposable E-Cig,200,0.075,Doublelift
ONT007929,SIGE - Sigelei Sobra (Kit SK) - Serpentine Yellow,5,0,All / Saleable / Kit,,0.1666666666666666,Doublelift
ONT036145,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Baby Clouds (Sugar Baby) 50mg,50,2.95,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT036150,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Blue Slush 50mg,50,2.95,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT036164,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Chola 50mg,10,2.95,All / Saleable / Disposable E-Cig,200,0.05,Doublelift
ONT036166,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Dark Side 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036153,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Fuzzy Grape 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036159,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Gooey Gummy 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036163,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Green Ghost 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036146,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Iced Apple Bomb 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036152,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Mango Mistress 50mg,50,2.95,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT036167,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Peach Berry 50mg,50,2.95,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT036162,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Tropical Breeze 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036170,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Tropical Summer 50mg,50,2.95,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT036171,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Twisted Cherry 50mg,50,2.95,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT036149,SILI - Sili Box (Dispo) (6000Puff)(16mL) - Wigglyville (Spearmint) 50mg,10,2.95,All / Saleable / Disposable E-Cig,200,0.05,Doublelift
ONT036178,SILI - Sili/Ripe (Dispo) (6000Puff)(16mL) - Banana Berry Smoothie 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036179,SILI - Sili/Ripe (Dispo) (6000Puff)(16mL) - Berry Strawberry 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036180,SILI - Sili/Ripe (Dispo) (6000Puff)(16mL) - Kiwi Dragon Berry 50mg,10,2.95,All / Saleable / Disposable E-Cig,200,0.05,Doublelift
ONT036181,SILI - Sili/Ripe (Dispo) (6000Puff)(16mL) - Melon Burst 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036182,SILI - Sili/Ripe (Dispo) (6000Puff)(16mL) - Paradise Punch 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036172,SILI - Sili/URB (Dispo) (6000Puff)(16mL) - Cactus Chiller 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036173,SILI - Sili/URB (Dispo) (6000Puff)(16mL) - Passionfruit Margarita 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036174,SILI - Sili/URB (Dispo) (6000Puff)(16mL) - Smurf Sauce 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036175,SILI - Sili/URB (Dispo) (6000Puff)(16mL) - Strawmelon Burst 50mg,50,2.95,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT036176,SILI - Sili/URB (Dispo) (6000Puff)(16mL) - Tropical Crush 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT036177,SILI - Sili/URB (Dispo) (6000Puff)(16mL) - Watermango Peach 50mg,20,2.95,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT034328,SOWD - EBDESIGN/Pod King XC5000 (Dispo) (5000Puff)(12mL) - Blue Razz Fcuking Fab 40mg,10,0.95,All / Saleable / Replacement Pod,200,0.05,Doublelift
ONT034329,SOWD - EBDESIGN/Pod King XC5000 (Dispo) (5000Puff)(12mL) - Peach Fcuking Fab 40mg,10,0.95,All / Saleable / Replacement Pod,200,0.05,Doublelift
ONT034330,SOWD - EBDESIGN/Pod King XC5000 (Dispo) (5000Puff)(12mL) - Pina Fcuking Fab 40mg,50,0.95,All / Saleable / Replacement Pod,200,0.25,Doublelift
ONT034319,SOWD - EBDESIGN/Pod King XC5000 (Dispo) (5000Puff)(12mL) - Rainbow 40mg,50,0.95,All / Saleable / Replacement Pod,200,0.25,Doublelift
ONT034322,SOWD - EBDESIGN/Pod King XC5000 (Dispo) (5000Puff)(12mL) - Red Apple 40mg,10,0.95,All / Saleable / Replacement Pod,200,0.05,Doublelift
ONT034327,SOWD - EBDESIGN/Pod King XC5000 (Dispo) (5000Puff)(12mL) - Straw Fcuking Fab 40mg,10,0.95,All / Saleable / Replacement Pod,200,0.05,Doublelift
ONT034333,SOWD - EBDESIGN/Pod King XC5000 (Dispo) (5000Puff)(12mL) - Strazz Candy 40mg,50,0.95,All / Saleable / Replacement Pod,200,0.25,Doublelift
ONT034314,SOWD - EBDESIGN/Pod King XC5000 (Dispo) (5000Puff)(12mL) - Sundance 40mg,10,0.95,All / Saleable / Replacement Pod,200,0.05,Doublelift
ONT034315,SOWD - EBDESIGN/Pod King XC5000 (Dispo) (5000Puff)(12mL) - White Gummy 40mg,20,0.95,All / Saleable / Replacement Pod,200,0.1,Doublelift
ONT035860,SOWD - KadoBar PK5000 (Dispo) (5000Puff)(14mL) - Dragon Nana 50mg,50,1.5,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT035862,SOWD - KadoBar PK5000 (Dispo) (5000Puff)(14mL) - Passion Mojito 50mg,50,1.5,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT035859,SOWD - KadoBar PK5000 (Dispo) (5000Puff)(14mL) - Pink Diamond 50mg,30,1.5,All / Saleable / Disposable E-Cig,200,0.15,Doublelift
ONT034897,SOWD - KadoBar PK5000 (Dispo) (5000Puff)(14mL) - Snow Cone Ice 50mg,5,1.5,All / Saleable / Disposable E-Cig,200,0.025,Doublelift
ONT041565,SPIN - Spinmix E-Liquid (LIQ Salt)(30mL) - French Toast 35mg,10,5,All / Saleable / E-Juice,64,0.15625,Doublelift
ONT044243,SPMN - SMOK Space Man SP40000 (Dispo) (40000Puff)(20mL) - Clear 50mg,20,7.5,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT046006,SRMW - Onyx Cloud (Dispo) (25000Puff)(20mL) - Miami Mint Shisha 50mg,5,8.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT000429,STRM - Bam Bam's (LIQ FB)(100mL) Cannoli - Birthday Cannoli 06mg,5,5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT000430,STRM - Bam Bam's (LIQ FB)(100mL) Cannoli - Captain Cannoli 00mg,10,5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT000435,STRM - Bam Bam's (LIQ FB)(100mL) Cannoli - Original Cannoli 06mg,25,5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT000437,STRM - Bam Bam's (LIQ FB)(100mL) Cannoli - Strawberry Cannoli 03mg,25,5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT000438,STRM - Bam Bam's (LIQ FB)(100mL) Cannoli - Strawberry Cannoli 06mg,10,5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT028295,STRM - Juice Head (DSPLY 5pc)(Nic Pouch)(20ct Can) ZTN - Raspberry Lemon Mint 12mg (SAS),10,10,All / Saleable / E-Juice,40,0.25,Doublelift
ONT044283,STRM - Juice Head (DSPLY 5pc)(Nic Pouch)(20ct Can) ZTN pre-priced - Raspberry Lemon Mint 06mg (SAS),5,9,All / Saleable / E-Juice,40,0.125,Doublelift
ONT044185,STRM - Juice Head (LIQ FB)(100mL) - Mango Strawberry Freeze 00mg,10,6.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT022327,STRM - Juice Head (LIQ FB)(100mL) - Mango Strawberry Freeze 03mg,25,6.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT022328,STRM - Juice Head (LIQ FB)(100mL) - Mango Strawberry Freeze 06mg,5,6.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT028474,STRM - Juice Head (LIQ FB)(100mL) - Orange Mango Freeze 03mg,50,6.5,All / Saleable / E-Juice,50,1,Doublelift
ONT028475,STRM - Juice Head (LIQ FB)(100mL) - Orange Mango Freeze 06mg,25,6.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT043418,STRM - Juice Head (LIQ FB)(100mL) - Passionfruit Orange Guava 00mg,10,6.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT043422,STRM - Juice Head (LIQ FB)(100mL) - Passionfruit Orange Guava Freeze 03mg,25,6.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT043423,STRM - Juice Head (LIQ FB)(100mL) - Passionfruit Orange Guava Freeze 06mg,25,6.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT044188,STRM - Juice Head (LIQ FB)(100mL) - Pineapple Guava 00mg,5,6.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT028478,STRM - Juice Head (LIQ FB)(100mL) - Pineapple Guava Freeze 03mg,10,6.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT044190,STRM - Juice Head (LIQ FB)(100mL) - Strawberry Cream 00mg,5,6.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT044191,STRM - Juice Head (LIQ FB)(100mL) - Sweet Cream 00mg,5,6.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT044192,STRM - Juice Head (LIQ FB)(100mL) - Watermelon Strawberry 00mg,10,6.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT041680,STRM - Juice Head (LIQ FB)(100mL) - Watermelon Strawberry Freeze 03mg,50,6.5,All / Saleable / E-Juice,50,1,Doublelift
ONT041681,STRM - Juice Head (LIQ FB)(100mL) - Watermelon Strawberry Freeze 06mg,25,6.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT044195,STRM - Juice Head (LIQ FB)(100mL) TFN - Apple Watermelon Freeze 00mg,5,6.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT039791,STRM - Juice Head (LIQ FB)(100mL) TFN - Apple Watermelon Freeze 03mg,50,6.5,All / Saleable / E-Juice,50,1,Doublelift
ONT039792,STRM - Juice Head (LIQ FB)(100mL) TFN - Apple Watermelon Freeze 06mg,25,6.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT007000,STRM - Juice Head (LIQ FB)(100mL) TFN - Blueberry Lemon Freeze 00mg,20,6.5,All / Saleable / E-Juice,50,0.4,Doublelift
ONT007001,STRM - Juice Head (LIQ FB)(100mL) TFN - Blueberry Lemon Freeze 03mg,45,6.5,All / Saleable / E-Juice,50,0.9,Doublelift
ONT007002,STRM - Juice Head (LIQ FB)(100mL) TFN - Blueberry Lemon Freeze 06mg,25,6.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT007003,STRM - Juice Head (LIQ FB)(100mL) TFN - Peach Pear Freeze 00mg,10,6.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT007004,STRM - Juice Head (LIQ FB)(100mL) TFN - Peach Pear Freeze 03mg,50,6.5,All / Saleable / E-Juice,50,1,Doublelift
ONT007005,STRM - Juice Head (LIQ FB)(100mL) TFN - Peach Pear Freeze 06mg,25,6.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT007006,STRM - Juice Head (LIQ FB)(100mL) TFN - Pineapple Grapefruit Freeze 00mg,10,6.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT007007,STRM - Juice Head (LIQ FB)(100mL) TFN - Pineapple Grapefruit Freeze 03mg,10,6.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT007008,STRM - Juice Head (LIQ FB)(100mL) TFN - Pineapple Grapefruit Freeze 06mg,50,6.5,All / Saleable / E-Juice,50,1,Doublelift
ONT044196,STRM - Juice Head (LIQ FB)(100mL) TFN - Raspberry Lemonade 00mg,5,6.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT034539,STRM - Juice Head (LIQ FB)(100mL) TFN - Raspberry Lemonade Freeze 03mg,25,6.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT034540,STRM - Juice Head (LIQ FB)(100mL) TFN - Raspberry Lemonade Freeze 06mg,25,6.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT007009,STRM - Juice Head (LIQ FB)(100mL) TFN - Strawberry Kiwi Freeze 00mg,5,6.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT007010,STRM - Juice Head (LIQ FB)(100mL) TFN - Strawberry Kiwi Freeze 03mg,50,6.5,All / Saleable / E-Juice,50,1,Doublelift
ONT007011,STRM - Juice Head (LIQ FB)(100mL) TFN - Strawberry Kiwi Freeze 06mg,10,6.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT007012,STRM - Juice Head (LIQ FB)(100mL) TFN - Watermelon Lime Freeze 00mg,10,6.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT007013,STRM - Juice Head (LIQ FB)(100mL) TFN - Watermelon Lime Freeze 03mg,50,6.5,All / Saleable / E-Juice,50,1,Doublelift
ONT007014,STRM - Juice Head (LIQ FB)(100mL) TFN - Watermelon Lime Freeze 06mg,10,6.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT022345,STRM - Juice Head (LIQ Salt)(30mL) - Citrus Blueberry Freeze (Blueberry Lemon Freeze) 35mg,5,5.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT027465,STRM - Juice Head (LIQ Salt)(30mL) - Citrus Blueberry Freeze (Blueberry Lemon Freeze) 50mg,10,5.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT028465,STRM - Juice Head (LIQ Salt)(30mL) - Orange Mango 50mg,5,5.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT022351,STRM - Juice Head (LIQ Salt)(30mL) - Paradise Pear Freeze (Peach Pear Freeze) 35mg,10,5.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT043424,STRM - Juice Head (LIQ Salt)(30mL) - Passionfruit Orange Guava 35mg,10,5.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT028468,STRM - Juice Head (LIQ Salt)(30mL) - Pineapple Guava 35mg,10,5.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT022357,STRM - Juice Head (LIQ Salt)(30mL) - Tart Watermelon Freeze (Watermelon Lime Freeze) 35mg,5,5.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT027471,STRM - Juice Head (LIQ Salt)(30mL) - Tart Watermelon Freeze (Watermelon Lime Freeze) 50mg,5,5.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT041684,STRM - Juice Head (LIQ Salt)(30mL) - Watermelon Strawberry Freeze 35mg,5,5.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT039795,STRM - Juice Head (LIQ Salt)(30mL) TFN - Apple Watermelon Freeze 35mg,10,5.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT022349,STRM - Juice Head (LIQ Salt)(30mL) TFN - Mango Strawberry Freeze 35mg,10,5.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT034387,STRM - Juice Head (LIQ Salt)(30mL) TFN - Raspberry Lemonade 35mg,20,5.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT034388,STRM - Juice Head (LIQ Salt)(30mL) TFN - Raspberry Lemonade 50mg,10,5.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT034541,STRM - Juice Head (LIQ Salt)(30mL) TFN - Raspberry Lemonade Freeze 35mg,5,5.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT029295,STRM - Juice Head 5K (Dispo) (5000Puff)(14mL) - Pineapple Grapefruit Freeze 50mg,40,1.95,All / Saleable / E-Juice,200,0.2,Doublelift
ONT029288,STRM - Juice Head 5K (Dispo) (5000Puff)(14mL) - Pineapple Lemon Lime Freeze 50mg,50,1.95,All / Saleable / E-Juice,200,0.25,Doublelift
ONT046462,STRM - Juice Head Flex Freeze (Dispo) (50000Puff)(24mL) - Clear 50mg,20,9,All / Saleable / E-Juice,150,0.1333333333333333,Doublelift
ONT000481,STRM - Khali Vapors (LIQ FB)(60mL) - Devil's Punchbowl Ice 06mg,10,5.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT021253,STRM - Khali Vapors (LIQ Salt)(30mL) - Devil's Punchbowl 25mg,10,5.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT021254,STRM - Khali Vapors (LIQ Salt)(30mL) - Devil's Punchbowl 50mg,10,5.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT021255,STRM - Khali Vapors (LIQ Salt)(30mL) - Devil's Punchbowl Ice 25mg,20,5.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT028305,SURN - Suorin Air Mini (Pods)(1pc),15,1.62,All / Saleable / Replacement Pod,600,0.025,Doublelift
ONT002144,SURN - Suorin Air Pod (Pods)(1pc) - Black,20,1.49,All / Saleable / Replacement Pod,600,0.033333333,Doublelift
ONT041184,SURN - Suorin Fero (Pods)(1pc) 3mL - 0.6ohm,5,1.45,All / Saleable / Replacement Pod,200,0.025,Doublelift
